SKU,DirectPickLookbackUnits,DirectPickDemandDays,DailyBaseUnits,WeeklyBaseUnits,ValidReservationUnits,ReservationPhysicalTotal,ReservationSalesAllocatedPhysicalTotal,InboundTotalUnits,InboundNext14Units,InboundNext30Units,HasDirectPickHistory,HasValidReservation,HasInbound,InSourceProductInfoUniverse,Future14DayPromoDays,FutureWeeklyPromoWeeks,HasFuturePromo,Seasonal14DayUnits,SeasonalFirst13WeekUnits,HasSeasonalHistory,FD1ToFD14Units,First13WeekUnits
47218-M23-XS,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,1.8666666666666667,True,2,3.8666666666666663
47218-M23-XXS,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.9333333333333333,True,1,1.9333333333333331
47218-SR4-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.2888888888888889,13.533333333333333,True,0,13.533333333333331
47220-99U-75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
47220-FN9-75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
47220-KY8-70,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
47246-GY8-OS,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
47440-L40-90,0.0,0.0,0.0,0.0,129.0,129.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,129,129.0
47460-BX9-150,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
47490-A79-100,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
47502-GE7-60,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
47629-HB9-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
47681-2XQ-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
47681-2XQ-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
47681-2XQ-120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
47681-2XQ-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
47681-2XQ-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
47681-2XQ-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
47681-2XQ-160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
47681-2XQ-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
47681-2XQ-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
47681-2XU-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,8.066666666666666,78.71111111111111,True,8,78.71111111111112
47681-2XU-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,8.088888888888889,100.8,True,8,100.79999999999998
47681-2XU-120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,24.022222222222222,90.37777777777777,True,24,90.37777777777778
47681-2XU-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,23.333333333333332,39.044444444444444,True,23,39.044444444444444
47681-2XU-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,4.288888888888889,6.844444444444444,True,4,6.844444444444443
47681-2XU-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
47681-2XU-160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
47681-2XU-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,3.3555555555555556,34.06666666666666,True,3,34.06666666666666
47681-2XU-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,7.711111111111111,65.48888888888888,True,8,65.48888888888888
47681-2XV-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,15.466666666666667,30.022222222222222,True,15,30.022222222222215
47681-2XV-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,11.311111111111112,16.955555555555556,True,11,16.955555555555556
47681-2XV-120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
47681-2XV-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
47681-2XV-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.24444444444444446,0.3111111111111111,True,0,0.3111111111111111
47681-2XV-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,1.4444444444444444,3.2666666666666666,True,1,3.2666666666666666
47681-2XV-160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.06666666666666667,0.3111111111111111,True,0,0.3111111111111111
47681-2XV-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,5.311111111111111,12.444444444444443,True,5,12.444444444444443
47681-2XV-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,11.511111111111111,25.666666666666664,True,12,25.666666666666664
47681-2XW-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,9.088888888888889,30.8,True,9,30.799999999999997
47681-2XW-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,7.022222222222222,34.68888888888889,True,7,34.6888888888889
47681-2XW-120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,17.511111111111113,32.82222222222222,True,18,32.82222222222223
47681-2XW-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,12.066666666666666,16.177777777777777,True,12,16.177777777777777
47681-2XW-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,9.4,13.377777777777778,True,9,13.377777777777776
47681-2XW-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,2.7111111111111112,4.2,True,3,4.2
47681-2XW-160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.3111111111111111,True,0,0.3111111111111111
47681-2XW-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,4.4222222222222225,11.355555555555556,True,4,11.355555555555554
47681-2XW-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,5.644444444444444,21.93333333333333,True,6,21.933333333333334
47681-2YF-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.7111111111111111,7.777777777777777,True,1,7.777777777777777
47681-2YF-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
47681-2YF-120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
47681-2YF-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
47681-2YF-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
47681-2YF-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
47681-2YF-160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
47681-2YF-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,1.1555555555555554,12.288888888888888,True,1,12.288888888888888
